relics_tier,relics_relicName,relics_state,relics_rewards_0_id,relics_rewards_0_itemName,relics_rewards_0_rarity,relics_rewards_0_chance,relics_rewards_1_id,relics_rewards_1_itemName,relics_rewards_1_rarity,relics_rewards_1_chance,relics_rewards_2_id,relics_rewards_2_itemName,relics_rewards_2_rarity,relics_rewards_2_chance,relics_rewards_3_id,relics_rewards_3_itemName,relics_rewards_3_rarity,relics_rewards_3_chance,relics_rewards_4_id,relics_rewards_4_itemName,relics_rewards_4_rarity,relics_rewards_4_chance,relics_rewards_5_id,relics_rewards_5_itemName,relics_rewards_5_rarity,relics_rewards_5_chance,relics_id
Neo,T4,Exceptional,d36a6e7e9b646fd5d915290fce84c17d,Tenora Prime Receiver,Rare,4,48e681054c488ee749d9878a1eeba27a,Astilla Prime Blueprint,Uncommon,13,eecfc282055915668c8d64894836e51f,Guandao Prime Blueprint,Uncommon,13,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,23.33,28dde2fdc128d4868c97b5f4a8e71991,Ivara Prime Neuroptics Blueprint,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,e3eb6ba92b77114ea293fe9e649fa9ce
Neo,T4,Flawless,d36a6e7e9b646fd5d915290fce84c17d,Tenora Prime Receiver,Rare,6,48e681054c488ee749d9878a1eeba27a,Astilla Prime Blueprint,Uncommon,17,eecfc282055915668c8d64894836e51f,Guandao Prime Blueprint,Uncommon,17,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,20,28dde2fdc128d4868c97b5f4a8e71991,Ivara Prime Neuroptics Blueprint,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,c4493f73e2331742c600d3f46d73f95c
Neo,T4,Radiant,d36a6e7e9b646fd5d915290fce84c17d,Tenora Prime Receiver,Uncommon,10,48e681054c488ee749d9878a1eeba27a,Astilla Prime Blueprint,Uncommon,20,eecfc282055915668c8d64894836e51f,Guandao Prime Blueprint,Uncommon,20,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,16.67,28dde2fdc128d4868c97b5f4a8e71991,Ivara Prime Neuroptics Blueprint,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,425215e3c0bf3e56d7a5b5c862c77f97
Neo,T5,Intact,9c88a643db2b7449729b0b366af9671b,Tenora Prime Barrel,Rare,2,d33f17d6ce129c1b4043a37bfd523f25,Magnus Prime Receiver,Uncommon,11,d1812a8e427182b6c0433fd831e90053,Corinth Prime Receiver,Uncommon,11,1f7ae63d533036df824ceb058bb96e0b,Aksomati Prime Receiver,Uncommon,25.33,321769a9bb9a16bf1cd3ff518fc5ae3d,Inaros Prime Systems Blueprint,Uncommon,25.33,27b3d3259c2f10457bd73f830ea67069,Braton Prime Barrel,Uncommon,25.33,150b3605397479b5cfd33b096cdb0b90
Neo,T5,Exceptional,9c88a643db2b7449729b0b366af9671b,Tenora Prime Barrel,Rare,4,d33f17d6ce129c1b4043a37bfd523f25,Magnus Prime Receiver,Uncommon,13,d1812a8e427182b6c0433fd831e90053,Corinth Prime Receiver,Uncommon,13,1f7ae63d533036df824ceb058bb96e0b,Aksomati Prime Receiver,Uncommon,23.33,321769a9bb9a16bf1cd3ff518fc5ae3d,Inaros Prime Systems Blueprint,Uncommon,23.33,27b3d3259c2f10457bd73f830ea67069,Braton Prime Barrel,Uncommon,23.33,923891ba1e6d04c08a79f33bdd544fa4
Neo,T5,Flawless,9c88a643db2b7449729b0b366af9671b,Tenora Prime Barrel,Rare,6,d33f17d6ce129c1b4043a37bfd523f25,Magnus Prime Receiver,Uncommon,17,d1812a8e427182b6c0433fd831e90053,Corinth Prime Receiver,Uncommon,17,1f7ae63d533036df824ceb058bb96e0b,Aksomati Prime Receiver,Uncommon,20,321769a9bb9a16bf1cd3ff518fc5ae3d,Inaros Prime Systems Blueprint,Uncommon,20,27b3d3259c2f10457bd73f830ea67069,Braton Prime Barrel,Uncommon,20,d9470428e33e1fd0bb7f0a36d21b6f2d
Neo,T5,Radiant,9c88a643db2b7449729b0b366af9671b,Tenora Prime Barrel,Uncommon,10,d33f17d6ce129c1b4043a37bfd523f25,Magnus Prime Receiver,Uncommon,20,d1812a8e427182b6c0433fd831e90053,Corinth Prime Receiver,Uncommon,20,1f7ae63d533036df824ceb058bb96e0b,Aksomati Prime Receiver,Uncommon,16.67,321769a9bb9a16bf1cd3ff518fc5ae3d,Inaros Prime Systems Blueprint,Uncommon,16.67,27b3d3259c2f10457bd73f830ea67069,Braton Prime Barrel,Uncommon,16.67,236e1e6a5ba4fe976366b0b53afe08e4
Neo,T6,Intact,9c88a643db2b7449729b0b366af9671b,Tenora Prime Barrel,Rare,2,261c1b9c20b7dd494bedaa99c8837793,Scourge Prime Handle,Uncommon,11,78c5c9e91ce4b52677b274fe236b0afd,Tatsu Prime Blade,Uncommon,11,65684a0c07aa2948df1286a989954547,Astilla Prime Receiver,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,25.33,9ac4ce154dc672bc73e29ca0446ff631
Neo,T6,Exceptional,9c88a643db2b7449729b0b366af9671b,Tenora Prime Barrel,Rare,4,261c1b9c20b7dd494bedaa99c8837793,Scourge Prime Handle,Uncommon,13,78c5c9e91ce4b52677b274fe236b0afd,Tatsu Prime Blade,Uncommon,13,65684a0c07aa2948df1286a989954547,Astilla Prime Receiver,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,23.33,32fad5edc6ecfe10ff36cc1a8adf4b47
Neo,T6,Flawless,9c88a643db2b7449729b0b366af9671b,Tenora Prime Barrel,Rare,6,261c1b9c20b7dd494bedaa99c8837793,Scourge Prime Handle,Uncommon,17,78c5c9e91ce4b52677b274fe236b0afd,Tatsu Prime Blade,Uncommon,17,65684a0c07aa2948df1286a989954547,Astilla Prime Receiver,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,20,0a56f3181cc8c38fe91679c0c4f9826a
Neo,T6,Radiant,9c88a643db2b7449729b0b366af9671b,Tenora Prime Barrel,Uncommon,10,261c1b9c20b7dd494bedaa99c8837793,Scourge Prime Handle,Uncommon,20,78c5c9e91ce4b52677b274fe236b0afd,Tatsu Prime Blade,Uncommon,20,65684a0c07aa2948df1286a989954547,Astilla Prime Receiver,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,16.67,95b80fcf226929ada5671883c3ac1623
Neo,T7,Intact,34c58620f4e215c665eabacdd987fccc,Tatsu Prime Handle,Rare,2,1a6de4c63053ff89eed347f49e8dab93,Gunsen Prime Handle,Uncommon,11,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,11,4a4ccc40c0ab4cd9d44cb5cd7f0ec21e,Afuris Prime Blueprint,Uncommon,25.33,c16dafff7a71a6898079dc3d54921068,Orthos Prime Handle,Uncommon,25.33,fd24811aad9b39037567ba87ddc32337,Harrow Prime Chassis Blueprint,Uncommon,25.33,6afa5ea50ac1c435c35ac424a810639d
Neo,T7,Exceptional,34c58620f4e215c665eabacdd987fccc,Tatsu Prime Handle,Rare,4,1a6de4c63053ff89eed347f49e8dab93,Gunsen Prime Handle,Uncommon,13,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,13,4a4ccc40c0ab4cd9d44cb5cd7f0ec21e,Afuris Prime Blueprint,Uncommon,23.33,c16dafff7a71a6898079dc3d54921068,Orthos Prime Handle,Uncommon,23.33,fd24811aad9b39037567ba87ddc32337,Harrow Prime Chassis Blueprint,Uncommon,23.33,880daddd06fcb3cd61242d1b104fed09
Neo,T7,Flawless,34c58620f4e215c665eabacdd987fccc,Tatsu Prime Handle,Rare,6,1a6de4c63053ff89eed347f49e8dab93,Gunsen Prime Handle,Uncommon,17,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,17,4a4ccc40c0ab4cd9d44cb5cd7f0ec21e,Afuris Prime Blueprint,Uncommon,20,c16dafff7a71a6898079dc3d54921068,Orthos Prime Handle,Uncommon,20,fd24811aad9b39037567ba87ddc32337,Harrow Prime Chassis Blueprint,Uncommon,20,7245a2b3ce43a0f7da5bec349d942331
Neo,T7,Radiant,34c58620f4e215c665eabacdd987fccc,Tatsu Prime Handle,Uncommon,10,1a6de4c63053ff89eed347f49e8dab93,Gunsen Prime Handle,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,4a4ccc40c0ab4cd9d44cb5cd7f0ec21e,Afuris Prime Blueprint,Uncommon,16.67,c16dafff7a71a6898079dc3d54921068,Orthos Prime Handle,Uncommon,16.67,fd24811aad9b39037567ba87ddc32337,Harrow Prime Chassis Blueprint,Uncommon,16.67,ec92bbee023439d9ec64b11f6a7a52fe
Neo,T8,Intact,d36a6e7e9b646fd5d915290fce84c17d,Tenora Prime Receiver,Rare,2,80a3bbbc573f40817b579bc69ddace1a,Pandero Prime Barrel,Uncommon,11,7b0bd1cd0b1110e33e2bd96b573984bd,Nezha Prime Neuroptics Blueprint,Uncommon,11,bf36ef6a41050a8d3ffd18789191a09f,Octavia Prime Systems Blueprint,Uncommon,25.33,25125f9213e987a0fe64cffeed88e108,Vasto Prime Receiver,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,fc4e221bc10503f3b7c97e46edb16dd5
Neo,T8,Exceptional,d36a6e7e9b646fd5d915290fce84c17d,Tenora Prime Receiver,Rare,4,80a3bbbc573f40817b579bc69ddace1a,Pandero Prime Barrel,Uncommon,13,7b0bd1cd0b1110e33e2bd96b573984bd,Nezha Prime Neuroptics Blueprint,Uncommon,13,bf36ef6a41050a8d3ffd18789191a09f,Octavia Prime Systems Blueprint,Uncommon,23.33,25125f9213e987a0fe64cffeed88e108,Vasto Prime Receiver,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,008bad4e782dee8671ea12f889e79e08
Neo,T8,Flawless,d36a6e7e9b646fd5d915290fce84c17d,Tenora Prime Receiver,Rare,6,80a3bbbc573f40817b579bc69ddace1a,Pandero Prime Barrel,Uncommon,17,7b0bd1cd0b1110e33e2bd96b573984bd,Nezha Prime Neuroptics Blueprint,Uncommon,17,bf36ef6a41050a8d3ffd18789191a09f,Octavia Prime Systems Blueprint,Uncommon,20,25125f9213e987a0fe64cffeed88e108,Vasto Prime Receiver,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,17bf561b1a0662d559c8d7028b3d2678
Neo,T8,Radiant,d36a6e7e9b646fd5d915290fce84c17d,Tenora Prime Receiver,Uncommon,10,80a3bbbc573f40817b579bc69ddace1a,Pandero Prime Barrel,Uncommon,20,7b0bd1cd0b1110e33e2bd96b573984bd,Nezha Prime Neuroptics Blueprint,Uncommon,20,bf36ef6a41050a8d3ffd18789191a09f,Octavia Prime Systems Blueprint,Uncommon,16.67,25125f9213e987a0fe64cffeed88e108,Vasto Prime Receiver,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,4a588e61d4ef4ed35b5df5c0957d7506
Neo,V1,Intact,2fe09ee640e19540c76bf5c7714380bb,Nyx Prime Blueprint,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,3535d5eed7720f117b9dee5baaa53af1,Bronco Prime Barrel,Uncommon,11,c3c87bc5f808caf33cb64e6ec8c5c16d,Volt Prime Blueprint,Uncommon,11,923d983a414150334a5a8ae574f6e942,Dual Kamas Prime Blueprint,Uncommon,25.33,fa88158da9f2c967f7c744e181b0e7af,Nova Prime Chassis Blueprint,Rare,2,8132c598a0b1551314a75d0b0456c1e4
Neo,V1,Exceptional,2fe09ee640e19540c76bf5c7714380bb,Nyx Prime Blueprint,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,3535d5eed7720f117b9dee5baaa53af1,Bronco Prime Barrel,Uncommon,13,c3c87bc5f808caf33cb64e6ec8c5c16d,Volt Prime Blueprint,Uncommon,13,923d983a414150334a5a8ae574f6e942,Dual Kamas Prime Blueprint,Uncommon,23.33,fa88158da9f2c967f7c744e181b0e7af,Nova Prime Chassis Blueprint,Rare,4,70fb80160b996d774aa507f3e602b795
Neo,V1,Flawless,2fe09ee640e19540c76bf5c7714380bb,Nyx Prime Blueprint,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,3535d5eed7720f117b9dee5baaa53af1,Bronco Prime Barrel,Uncommon,17,c3c87bc5f808caf33cb64e6ec8c5c16d,Volt Prime Blueprint,Uncommon,17,923d983a414150334a5a8ae574f6e942,Dual Kamas Prime Blueprint,Uncommon,20,fa88158da9f2c967f7c744e181b0e7af,Nova Prime Chassis Blueprint,Rare,6,2a6817bc14682020ff9ca0cc30bb6774
Neo,V1,Radiant,2fe09ee640e19540c76bf5c7714380bb,Nyx Prime Blueprint,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,3535d5eed7720f117b9dee5baaa53af1,Bronco Prime Barrel,Uncommon,20,c3c87bc5f808caf33cb64e6ec8c5c16d,Volt Prime Blueprint,Uncommon,20,923d983a414150334a5a8ae574f6e942,Dual Kamas Prime Blueprint,Uncommon,16.67,fa88158da9f2c967f7c744e181b0e7af,Nova Prime Chassis Blueprint,Uncommon,10,ab026feee982e822b94facd86ddabe95
Neo,V10,Intact,2181e547433da65ce127b71a27a0d5b7,Volnus Prime Handle,Rare,2,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,11,bf10355893e8183361af5c8a642afe32,Inaros Prime Chassis Blueprint,Uncommon,11,2f6b636a17276cb64d25a298d91e4c8c,Braton Prime Receiver,Uncommon,25.33,05cde2966344db50abeed74f9606eace,Guandao Prime Blade,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,df3942112595d4b9d4e30e38b8daafff
Neo,V10,Exceptional,2181e547433da65ce127b71a27a0d5b7,Volnus Prime Handle,Rare,4,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,13,bf10355893e8183361af5c8a642afe32,Inaros Prime Chassis Blueprint,Uncommon,13,2f6b636a17276cb64d25a298d91e4c8c,Braton Prime Receiver,Uncommon,23.33,05cde2966344db50abeed74f9606eace,Guandao Prime Blade,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,492c2decee91a20f19b07aecb766351b
Neo,V10,Flawless,2181e547433da65ce127b71a27a0d5b7,Volnus Prime Handle,Rare,6,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,17,bf10355893e8183361af5c8a642afe32,Inaros Prime Chassis Blueprint,Uncommon,17,2f6b636a17276cb64d25a298d91e4c8c,Braton Prime Receiver,Uncommon,20,05cde2966344db50abeed74f9606eace,Guandao Prime Blade,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,d7ab21d6d36c9f8e188dbc588cb5794a
Neo,V10,Radiant,2181e547433da65ce127b71a27a0d5b7,Volnus Prime Handle,Uncommon,10,6df04cc456c68941793d2c817987114c,Akbronco Prime Link,Uncommon,20,bf10355893e8183361af5c8a642afe32,Inaros Prime Chassis Blueprint,Uncommon,20,2f6b636a17276cb64d25a298d91e4c8c,Braton Prime Receiver,Uncommon,16.67,05cde2966344db50abeed74f9606eace,Guandao Prime Blade,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,54e8398be299d6d0e33c3270ff164cc2
Neo,V2,Intact,f3ac28ff91c0bff2fdc394f1cc10431c,Vauban Prime Blueprint,Rare,2,c8f945e7da7a2d1cd34e82a88354ad4a,Galatine Prime Handle,Uncommon,11,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,11,2aeb605b226d5a8caaf58ef1d3d9e537,Fang Prime Handle,Uncommon,25.33,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,25.33,22a8bdcbf1763b72f5378c0fdc8a64d5,Galatine Prime Blade,Uncommon,25.33,6c5cf0355af44d5afd9ca974b30140bb
Neo,V2,Exceptional,f3ac28ff91c0bff2fdc394f1cc10431c,Vauban Prime Blueprint,Rare,4,c8f945e7da7a2d1cd34e82a88354ad4a,Galatine Prime Handle,Uncommon,13,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,13,2aeb605b226d5a8caaf58ef1d3d9e537,Fang Prime Handle,Uncommon,23.33,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,23.33,22a8bdcbf1763b72f5378c0fdc8a64d5,Galatine Prime Blade,Uncommon,23.33,255cc4ee6f57f895dda3be11412a0b45
Neo,V2,Flawless,f3ac28ff91c0bff2fdc394f1cc10431c,Vauban Prime Blueprint,Rare,6,c8f945e7da7a2d1cd34e82a88354ad4a,Galatine Prime Handle,Uncommon,17,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,17,2aeb605b226d5a8caaf58ef1d3d9e537,Fang Prime Handle,Uncommon,20,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,20,22a8bdcbf1763b72f5378c0fdc8a64d5,Galatine Prime Blade,Uncommon,20,6d401c0dd6c8583745e4b1b7881064ec
Neo,V2,Radiant,f3ac28ff91c0bff2fdc394f1cc10431c,Vauban Prime Blueprint,Uncommon,10,c8f945e7da7a2d1cd34e82a88354ad4a,Galatine Prime Handle,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,2aeb605b226d5a8caaf58ef1d3d9e537,Fang Prime Handle,Uncommon,16.67,c534d3c6c7c29b9891620a6411234912,Braton Prime Stock,Uncommon,16.67,22a8bdcbf1763b72f5378c0fdc8a64d5,Galatine Prime Blade,Uncommon,16.67,0646372f85113bf2b14f9bc5277dfe4f
Neo,V3,Intact,a7c8ee8dafb91110e2745202282f72ee,Vauban Prime Neuroptics Blueprint,Rare,2,39f68013b06363add77c13cbd17b634e,Tigris Prime Receiver,Uncommon,11,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,11,22a8bdcbf1763b72f5378c0fdc8a64d5,Galatine Prime Blade,Uncommon,25.33,57bdb1307f16a7e25b08b2efc9c3ad2e,Paris Prime String,Uncommon,25.33,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,25.33,420145d7faa6fc1d7711d01a5ab97456
Neo,V3,Exceptional,a7c8ee8dafb91110e2745202282f72ee,Vauban Prime Neuroptics Blueprint,Rare,4,39f68013b06363add77c13cbd17b634e,Tigris Prime Receiver,Uncommon,13,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,13,22a8bdcbf1763b72f5378c0fdc8a64d5,Galatine Prime Blade,Uncommon,23.33,57bdb1307f16a7e25b08b2efc9c3ad2e,Paris Prime String,Uncommon,23.33,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,23.33,7a1b2b5d60d1bc36273775aeac4b1a0b
Neo,V3,Flawless,a7c8ee8dafb91110e2745202282f72ee,Vauban Prime Neuroptics Blueprint,Rare,6,39f68013b06363add77c13cbd17b634e,Tigris Prime Receiver,Uncommon,17,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,17,22a8bdcbf1763b72f5378c0fdc8a64d5,Galatine Prime Blade,Uncommon,20,57bdb1307f16a7e25b08b2efc9c3ad2e,Paris Prime String,Uncommon,20,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,20,af34d0de97b0c07f5ee44445248c1e6f
Neo,V3,Radiant,a7c8ee8dafb91110e2745202282f72ee,Vauban Prime Neuroptics Blueprint,Uncommon,10,39f68013b06363add77c13cbd17b634e,Tigris Prime Receiver,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,22a8bdcbf1763b72f5378c0fdc8a64d5,Galatine Prime Blade,Uncommon,16.67,57bdb1307f16a7e25b08b2efc9c3ad2e,Paris Prime String,Uncommon,16.67,2fdccc029e8588f7dae09825c51d74c3,Carrier Prime Systems,Uncommon,16.67,6bb2a5bab13e02893acc20dc18145663
Neo,V4,Intact,5a6983f2d0bbab79b0d7062649b1a7c1,Venka Prime Gauntlet,Rare,2,9d200f4c197fdc442c8128093e2b759c,Saryn Prime Neuroptics Blueprint,Uncommon,11,f8f2396f946cbd86b6df58471dd84a2e,Ash Prime Neuroptics Blueprint,Uncommon,11,9f4cff0612ac47cdea7a21943b6acbe9,Cernos Prime Grip,Uncommon,25.33,8976f3d11967d0b594bfb9769456f481,Tigris Prime Stock,Uncommon,25.33,48fe1f6902db4e025280c5481068ae49,Bronco Prime Receiver,Uncommon,25.33,9ea0a35c72f8ea24b4140acf1f1d1518
Neo,V4,Exceptional,5a6983f2d0bbab79b0d7062649b1a7c1,Venka Prime Gauntlet,Rare,4,9d200f4c197fdc442c8128093e2b759c,Saryn Prime Neuroptics Blueprint,Uncommon,13,f8f2396f946cbd86b6df58471dd84a2e,Ash Prime Neuroptics Blueprint,Uncommon,13,9f4cff0612ac47cdea7a21943b6acbe9,Cernos Prime Grip,Uncommon,23.33,8976f3d11967d0b594bfb9769456f481,Tigris Prime Stock,Uncommon,23.33,48fe1f6902db4e025280c5481068ae49,Bronco Prime Receiver,Uncommon,23.33,b597f1e77971f7028251ae4d93be19e7
Neo,V4,Flawless,5a6983f2d0bbab79b0d7062649b1a7c1,Venka Prime Gauntlet,Rare,6,9d200f4c197fdc442c8128093e2b759c,Saryn Prime Neuroptics Blueprint,Uncommon,17,f8f2396f946cbd86b6df58471dd84a2e,Ash Prime Neuroptics Blueprint,Uncommon,17,9f4cff0612ac47cdea7a21943b6acbe9,Cernos Prime Grip,Uncommon,20,8976f3d11967d0b594bfb9769456f481,Tigris Prime Stock,Uncommon,20,48fe1f6902db4e025280c5481068ae49,Bronco Prime Receiver,Uncommon,20,da96689219962f739cfbc0c5ee2424cc
Neo,V4,Radiant,5a6983f2d0bbab79b0d7062649b1a7c1,Venka Prime Gauntlet,Uncommon,10,9d200f4c197fdc442c8128093e2b759c,Saryn Prime Neuroptics Blueprint,Uncommon,20,f8f2396f946cbd86b6df58471dd84a2e,Ash Prime Neuroptics Blueprint,Uncommon,20,9f4cff0612ac47cdea7a21943b6acbe9,Cernos Prime Grip,Uncommon,16.67,8976f3d11967d0b594bfb9769456f481,Tigris Prime Stock,Uncommon,16.67,48fe1f6902db4e025280c5481068ae49,Bronco Prime Receiver,Uncommon,16.67,d6d19b5efe582e4ed30be31a563c7f61
Neo,V5,Intact,a7c8ee8dafb91110e2745202282f72ee,Vauban Prime Neuroptics Blueprint,Rare,2,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,11,3e8719fda222b72b6f6fb71cb15c6e00,Burston Prime Barrel,Uncommon,11,4dbce8059562ea8d9435c7f68e9dc2e7,Helios Prime Carapace,Uncommon,25.33,57bdb1307f16a7e25b08b2efc9c3ad2e,Paris Prime String,Uncommon,25.33,d9369a689a23f426e0037648cf91cbd5,Silva & Aegis Prime Hilt,Uncommon,25.33,86de1cfe965986c8a61694764e84c8b0
Neo,V5,Exceptional,a7c8ee8dafb91110e2745202282f72ee,Vauban Prime Neuroptics Blueprint,Rare,4,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,13,3e8719fda222b72b6f6fb71cb15c6e00,Burston Prime Barrel,Uncommon,13,4dbce8059562ea8d9435c7f68e9dc2e7,Helios Prime Carapace,Uncommon,23.33,57bdb1307f16a7e25b08b2efc9c3ad2e,Paris Prime String,Uncommon,23.33,d9369a689a23f426e0037648cf91cbd5,Silva & Aegis Prime Hilt,Uncommon,23.33,9234c71e357d78f09daf95b7eb33168a
Neo,V5,Flawless,a7c8ee8dafb91110e2745202282f72ee,Vauban Prime Neuroptics Blueprint,Rare,6,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,17,3e8719fda222b72b6f6fb71cb15c6e00,Burston Prime Barrel,Uncommon,17,4dbce8059562ea8d9435c7f68e9dc2e7,Helios Prime Carapace,Uncommon,20,57bdb1307f16a7e25b08b2efc9c3ad2e,Paris Prime String,Uncommon,20,d9369a689a23f426e0037648cf91cbd5,Silva & Aegis Prime Hilt,Uncommon,20,819773e1ba89b4fb7006116e78538ff2
Neo,V5,Radiant,a7c8ee8dafb91110e2745202282f72ee,Vauban Prime Neuroptics Blueprint,Uncommon,10,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,3e8719fda222b72b6f6fb71cb15c6e00,Burston Prime Barrel,Uncommon,20,4dbce8059562ea8d9435c7f68e9dc2e7,Helios Prime Carapace,Uncommon,16.67,57bdb1307f16a7e25b08b2efc9c3ad2e,Paris Prime String,Uncommon,16.67,d9369a689a23f426e0037648cf91cbd5,Silva & Aegis Prime Hilt,Uncommon,16.67,fa55723b7a98d15982a49078ffe52ef2
Neo,V6,Intact,805e962058886f14df81291fff0059c0,Vauban Prime Chassis Blueprint,Rare,2,1b8d1f669679114fa81657f1f66b06d8,Mirage Prime Systems Blueprint,Uncommon,11,bd5a153f8a4aa819be4a58017b3287bf,Fragor Prime Handle,Uncommon,11,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,25.33,9f4cff0612ac47cdea7a21943b6acbe9,Cernos Prime Grip,Uncommon,25.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,25.33,fb80652a1d226558c287cef96b784e2a
Neo,V6,Exceptional,805e962058886f14df81291fff0059c0,Vauban Prime Chassis Blueprint,Rare,4,1b8d1f669679114fa81657f1f66b06d8,Mirage Prime Systems Blueprint,Uncommon,13,bd5a153f8a4aa819be4a58017b3287bf,Fragor Prime Handle,Uncommon,13,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,23.33,9f4cff0612ac47cdea7a21943b6acbe9,Cernos Prime Grip,Uncommon,23.33,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,23.33,14afe5c4f72cef5cccce94ce44c01dea
Neo,V6,Flawless,805e962058886f14df81291fff0059c0,Vauban Prime Chassis Blueprint,Rare,6,1b8d1f669679114fa81657f1f66b06d8,Mirage Prime Systems Blueprint,Uncommon,17,bd5a153f8a4aa819be4a58017b3287bf,Fragor Prime Handle,Uncommon,17,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,20,9f4cff0612ac47cdea7a21943b6acbe9,Cernos Prime Grip,Uncommon,20,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,20,3e7c687af7e890be165dbe692087a78a
Neo,V6,Radiant,805e962058886f14df81291fff0059c0,Vauban Prime Chassis Blueprint,Uncommon,10,1b8d1f669679114fa81657f1f66b06d8,Mirage Prime Systems Blueprint,Uncommon,20,bd5a153f8a4aa819be4a58017b3287bf,Fragor Prime Handle,Uncommon,20,5b00ba6ba06a134d04e418354800fdd5,Burston Prime Stock,Uncommon,16.67,9f4cff0612ac47cdea7a21943b6acbe9,Cernos Prime Grip,Uncommon,16.67,f1d3923651587359f9444f183330e4c2,Forma Blueprint,Uncommon,16.67,1df9f0bf449a4df2bafce9df8b1be968
